UNIT TEST 1

Testing fullDeckCount():
Test player 0 with 0 deck cards, 0 hand cards, 0 discard cards, counting card 6: PASS
Test player 1 with 4 hand cards, 1 deck cards, check player 1 hand count: FAIL (Actual: 4, Expected: 6) (cardtest1.c:80)
Test player 1 with 4 hand cards, 1 deck cards, check player 1 deck count: FAIL (Actual: 0, Expected: 7) (cardtest1.c:93)
Test player 1 with 4 hand cards, 1 deck cards, check player 1 discard count: FAIL (Actual: 9, Expected: 0) (cardtest1.c:101)
Test player 1 with 4 hand cards, 2 deck cards, check smithy in hand before play: PASS
Test player 1 with 4 hand cards, 2 deck cards, check smithy removed from hand after play: PASS
Test player 1 with 4 hand cards, 2 deck cards, check last played card: PASS
Test player 1 with 4 hand cards, 2 deck cards, check played card count: PASS
Test player 1 with 4 hand cards, 2 deck cards, check player 0 hand count: PASS
Test player 1 with 4 hand cards, 2 deck cards, check player 0 deck count: PASS
Test player 1 with 4 hand cards, 2 deck cards, check player 0 discard count: PASS
Test player 1 with 4 hand cards, 2 deck cards, check player 1 hand count: FAIL (Actual: 4, Expected: 6) (cardtest1.c:80)
Test player 1 with 4 hand cards, 2 deck cards, check player 1 deck count: FAIL (Actual: 1, Expected: 7) (cardtest1.c:93)
Test player 1 with 4 hand cards, 2 deck cards, check player 1 discard count: FAIL (Actual: 8, Expected: 0) (cardtest1.c:101)
Test player 1 with 4 hand cards, 3 deck cards, check smithy in hand before play: PASS
Test player 1 with 4 hand cards, 3 deck cards, check smithy removed from hand after play: PASS
Test player 1 with 4 hand cards, 3 deck cards, check last played card: PASS
Test player 1 with 4 hand cards, 3 deck cards, check played card count: PASS
Test player 1 with 4 hand cards, 3 deck cards, check player 0 hand count: PASS
Test player 1 with 4 hand cards, 3 deck cards, check player 0 deck count: PASS
Test player 1 with 4 hand cards, 3 deck cards, check player 0 discard count: PASS
Test player 1 with 4 hand cards, 3 deck cards, check player 1 hand count: FAIL (Actual: 4, Expected: 6) (cardtest1.c:80)
Test player 1 with 4 hand cards, 3 deck cards, check player 1 deck count: FAIL (Actual: 2, Expected: 0) (cardtest1.c:93)
Test player 1 with 4 hand cards, 3 deck cards, check player 1 discard count: PASS
Test player 1 with 4 hand cards, 4 deck cards, check smithy in hand before play: PASS
Test player 1 with 4 hand cards, 4 deck cards, check smithy removed from hand after play: PASS
Test player 1 with 4 hand cards, 4 deck cards, check last played card: PASS
Test player 1 with 4 hand cards, 4 deck cards, check played card count: PASS
Test player 1 with 4 hand cards, 4 deck cards, check player 0 hand count: PASS
Test player 1 with 4 hand cards, 4 deck cards, check player 0 deck count: PASS
Test player 1 with 4 hand cards, 4 deck cards, check player 0 discard count: PASS
Test player 1 with 4 hand cards, 4 deck cards, check player 1 hand count: FAIL (Actual: 4, Expected: 6) (cardtest1.c:80)
Test player 1 with 4 hand cards, 4 deck cards, check player 1 deck count: FAIL (Actual: 3, Expected: 1) (cardtest1.c:93)
Test player 1 with 4 hand cards, 4 deck cards, check player 1 discard count: PASS
Test player 1 with 4 hand cards, 5 deck cards, check smithy in hand before play: PASS
Test player 1 with 4 hand cards, 5 deck cards, check smithy removed from hand after play: PASS
Test player 1 with 4 hand cards, 5 deck cards, check last played card: PASS
Test player 1 with 4 hand cards, 5 deck cards, check played card count: PASS
Test player 1 with 4 hand cards, 5 deck cards, check player 0 hand count: PASS
Test player 1 with 4 hand cards, 5 deck cards, check player 0 deck count: PASS
Test player 1 with 4 hand cards, 5 deck cards, check player 0 discard count: PASS
Test player 1 with 4 hand cards, 5 deck cards, check player 1 hand count: FAIL (Actual: 4, Expected: 6) (cardtest1.c:80)
Test player 1 with 4 hand cards, 5 deck cards, check player 1 deck count: FAIL (Actual: 4, Expected: 2) (cardtest1.c:93)
Test player 1 with 4 hand cards, 5 deck cards, check player 1 discard count: PASS
Test player 1 with 4 hand cards, 6 deck cards, check smithy in hand before play: PASS
Test player 1 with 4 hand cards, 6 deck cards, check smithy removed from hand after play: PASS
Test player 1 with 4 hand cards, 6 deck cards, check last played card: PASS
Test player 1 with 4 hand cards, 6 deck cards, check played card count: PASS
Test player 1 with 4 hand cards, 6 deck cards, check player 0 hand count: PASS
Test player 1 with 4 hand cards, 6 deck cards, check player 0 deck count: PASS
Test player 1 with 4 hand cards, 6 deck cards, check player 0 discard count: PASS
Test player 1 with 4 hand cards, 6 deck cards, check player 1 hand count: FAIL (Actual: 4, Expected: 6) (cardtest1.c:80)
Test player 1 with 4 hand cards, 6 deck cards, check player 1 deck count: FAIL (Actual: 5, Expected: 3) (cardtest1.c:93)
Test player 1 with 4 hand cards, 6 deck cards, check player 1 discard count: PASS
Test player 1 with 4 hand cards, 7 deck cards, check smithy in hand before play: PASS
Test player 1 with 4 hand cards, 7 deck cards, check smithy removed from hand after play: PASS
Test player 1 with 4 hand cards, 7 deck cards, check last played card: PASS
Test player 1 with 4 hand cards, 7 deck cards, check played card count: PASS
Test player 1 with 4 hand cards, 7 deck cards, check player 0 hand count: PASS
Test player 1 with 4 hand cards, 7 deck cards, check player 0 deck count: PASS
Test player 1 with 4 hand cards, 7 deck cards, check player 0 discard count: PASS
Test player 1 with 4 hand cards, 7 deck cards, check player 1 hand count: FAIL (Actual: 4, Expected: 6) (cardtest1.c:80)
Test player 1 with 4 hand cards, 7 deck cards, check player 1 deck count: FAIL (Actual: 6, Expected: 4) (cardtest1.c:93)
Test player 1 with 4 hand cards, 7 deck cards, check player 1 discard count: PASS
Test player 1 with 4 hand cards, 8 deck cards, check smithy in hand before play: PASS
Test player 1 with 4 hand cards, 8 deck cards, check smithy removed from hand after play: PASS
Test player 1 with 4 hand cards, 8 deck cards, check last played card: PASS
Test player 1 with 4 hand cards, 8 deck cards, check played card count: PASS
Test player 1 with 4 hand cards, 8 deck cards, check player 0 hand count: PASS
Test player 1 with 4 hand cards, 8 deck cards, check player 0 deck count: PASS
Test player 1 with 4 hand cards, 8 deck cards, check player 0 discard count: PASS
Test player 1 with 4 hand cards, 8 deck cards, check player 1 hand count: FAIL (Actual: 4, Expected: 6) (cardtest1.c:80)
Test player 1 with 4 hand cards, 8 deck cards, check player 1 deck count: FAIL (Actual: 7, Expected: 5) (cardtest1.c:93)
Test player 1 with 4 hand cards, 8 deck cards, check player 1 discard count: PASS
Test player 1 with 4 hand cards, 9 deck cards, check smithy in hand before play: PASS
Test player 1 with 4 hand cards, 9 deck cards, check smithy removed from hand after play: PASS
Test player 1 with 4 hand cards, 9 deck cards, check last played card: PASS
Test player 1 with 4 hand cards, 9 deck cards, check played card count: PASS
Test player 1 with 4 hand cards, 9 deck cards, check player 0 hand count: PASS
Test player 1 with 4 hand cards, 9 deck cards, check player 0 deck count: PASS
Test player 1 with 4 hand cards, 9 deck cards, check player 0 discard count: PASS
Test player 1 with 4 hand cards, 9 deck cards, check player 1 hand count: FAIL (Actual: 4, Expected: 6) (cardtest1.c:80)
Test player 1 with 4 hand cards, 9 deck cards, check player 1 deck count: FAIL (Actual: 8, Expected: 6) (cardtest1.c:93)
Test player 1 with 4 hand cards, 9 deck cards, check player 1 discard count: PASS
Test player 1 with 5 hand cards, 0 deck cards, check smithy in hand before play: PASS
Test player 1 with 5 hand cards, 0 deck cards, check smithy removed from hand after play: PASS
Test player 1 with 5 hand cards, 0 deck cards, check last played card: PASS
Test player 1 with 5 hand cards, 0 deck cards, check played card count: PASS
Test player 1 with 5 hand cards, 0 deck cards, check player 0 hand count: PASS
Test player 1 with 5 hand cards, 0 deck cards, check player 0 deck count: PASS
Test player 1 with 5 hand cards, 0 deck cards, check player 0 discard count: PASS
Test player 1 with 5 hand cards, 0 deck cards, check player 1 hand count: FAIL (Actual: 5, Expected: 7) (cardtest1.c:80)
Test player 1 with 5 hand cards, 0 deck cards, check player 1 deck count: FAIL (Actual: 9, Expected: 7) (cardtest1.c:93)
Test player 1 with 5 hand cards, 0 deck cards, check player 1 discard count: PASS
Test player 1 with 5 hand cards, 1 deck cards, check smithy in hand before play: PASS
Test player 1 with 5 hand cards, 1 deck cards, check smithy removed from hand after play: PASS
Test player 1 with 5 hand cards, 1 deck cards, check last played card: PASS
Test player 1 with 5 hand cards, 1 deck cards, check played card count: PASS
Test player 1 with 5 hand cards, 1 deck cards, check player 0 hand count: PASS
Test player 1 with 5 hand cards, 1 deck cards, check player 0 deck count: PASS
Test player 1 with 5 hand cards, 1 deck cards, check player 0 discard count: PASS
Test player 1 with 5 hand cards, 1 deck cards, check player 1 hand count: FAIL (Actual: 5, Expected: 7) (cardtest1.c:80)
Test player 1 with 5 hand cards, 1 deck cards, check player 1 deck count: FAIL (Actual: 0, Expected: 7) (cardtest1.c:93)
Test player 1 with 5 hand cards, 1 deck cards, check player 1 discard count: FAIL (Actual: 9, Expected: 0) (cardtest1.c:101)
Test player 1 with 5 hand cards, 2 deck cards, check smithy in hand before play: PASS
Test player 1 with 5 hand cards, 2 deck cards, check smithy removed from hand after play: PASS
Test player 1 with 5 hand cards, 2 deck cards, check last played card: PASS
Test player 1 with 5 hand cards, 2 deck cards, check played card count: PASS
Test player 1 with 5 hand cards, 2 deck cards, check player 0 hand count: PASS
Test player 1 with 5 hand cards, 2 deck cards, check player 0 deck count: PASS
Test player 1 with 5 hand cards, 2 deck cards, check player 0 discard count: PASS
Test player 1 with 5 hand cards, 2 deck cards, check player 1 hand count: FAIL (Actual: 5, Expected: 7) (cardtest1.c:80)
Test player 1 with 5 hand cards, 2 deck cards, check player 1 deck count: FAIL (Actual: 1, Expected: 7) (cardtest1.c:93)
Test player 1 with 5 hand cards, 2 deck cards, check player 1 discard count: FAIL (Actual: 8, Expected: 0) (cardtest1.c:101)
Test player 1 with 5 hand cards, 3 deck cards, check smithy in hand before play: PASS
Test player 1 with 5 hand cards, 3 deck cards, check smithy removed from hand after play: PASS
Test player 1 with 5 hand cards, 3 deck cards, check last played card: PASS
Test player 1 with 5 hand cards, 3 deck cards, check played card count: PASS
Test player 1 with 5 hand cards, 3 deck cards, check player 0 hand count: PASS
Test player 1 with 5 hand cards, 3 deck cards, check player 0 deck count: PASS
Test player 1 with 5 hand cards, 3 deck cards, check player 0 discard count: PASS
Test player 1 with 5 hand cards, 3 deck cards, check player 1 hand count: FAIL (Actual: 5, Expected: 7) (cardtest1.c:80)
Test player 1 with 5 hand cards, 3 deck cards, check player 1 deck count: FAIL (Actual: 2, Expected: 0) (cardtest1.c:93)
Test player 1 with 5 hand cards, 3 deck cards, check player 1 discard count: PASS
Test player 1 with 5 hand cards, 4 deck cards, check smithy in hand before play: PASS
Test player 1 with 5 hand cards, 4 deck cards, check smithy removed from hand after play: PASS
Test player 1 with 5 hand cards, 4 deck cards, check last played card: PASS
Test player 1 with 5 hand cards, 4 deck cards, check played card count: PASS
Test player 1 with 5 hand cards, 4 deck cards, check player 0 hand count: PASS
Test player 1 with 5 hand cards, 4 deck cards, check player 0 deck count: PASS
Test player 1 with 5 hand cards, 4 deck cards, check player 0 discard count: PASS
Test player 1 with 5 hand cards, 4 deck cards, check player 1 hand count: FAIL (Actual: 5, Expected: 7) (cardtest1.c:80)
Test player 1 with 5 hand cards, 4 deck cards, check player 1 deck count: FAIL (Actual: 3, Expected: 1) (cardtest1.c:93)
Test player 1 with 5 hand cards, 4 deck cards, check player 1 discard count: PASS
Test player 1 with 5 hand cards, 5 deck cards, check smithy in hand before play: PASS
Test player 1 with 5 hand cards, 5 deck cards, check smithy removed from hand after play: PASS
Test player 1 with 5 hand cards, 5 deck cards, check last played card: PASS
Test player 1 with 5 hand cards, 5 deck cards, check played card count: PASS
Test player 1 with 5 hand cards, 5 deck cards, check player 0 hand count: PASS
Test player 1 with 5 hand cards, 5 deck cards, check player 0 deck count: PASS
Test player 1 with 5 hand cards, 5 deck cards, check player 0 discard count: PASS
Test player 1 with 5 hand cards, 5 deck cards, check player 1 hand count: FAIL (Actual: 5, Expected: 7) (cardtest1.c:80)
Test player 1 with 5 hand cards, 5 deck cards, check player 1 deck count: FAIL (Actual: 4, Expected: 2) (cardtest1.c:93)
Test player 1 with 5 hand cards, 5 deck cards, check player 1 discard count: PASS
Test player 1 with 5 hand cards, 6 deck cards, check smithy in hand before play: PASS
Test player 1 with 5 hand cards, 6 deck cards, check smithy removed from hand after play: PASS
Test player 1 with 5 hand cards, 6 deck cards, check last played card: PASS
Test player 1 with 5 hand cards, 6 deck cards, check played card count: PASS
Test player 1 with 5 hand cards, 6 deck cards, check player 0 hand count: PASS
Test player 1 with 5 hand cards, 6 deck cards, check player 0 deck count: PASS
Test player 1 with 5 hand cards, 6 deck cards, check player 0 discard count: PASS
Test player 1 with 5 hand cards, 6 deck cards, check player 1 hand count: FAIL (Actual: 5, Expected: 7) (cardtest1.c:80)
Test player 1 with 5 hand cards, 6 deck cards, check player 1 deck count: FAIL (Actual: 5, Expected: 3) (cardtest1.c:93)
Test player 1 with 5 hand cards, 6 deck cards, check player 1 discard count: PASS
Test player 1 with 5 hand cards, 7 deck cards, check smithy in hand before play: PASS
Test player 1 with 5 hand cards, 7 deck cards, check smithy removed from hand after play: PASS
Test player 1 with 5 hand cards, 7 deck cards, check last played card: PASS
Test player 1 with 5 hand cards, 7 deck cards, check played card count: PASS
Test player 1 with 5 hand cards, 7 deck cards, check player 0 hand count: PASS
Test player 1 with 5 hand cards, 7 deck cards, check player 0 deck count: PASS
Test player 1 with 5 hand cards, 7 deck cards, check player 0 discard count: PASS
Test player 1 with 5 hand cards, 7 deck cards, check player 1 hand count: FAIL (Actual: 5, Expected: 7) (cardtest1.c:80)
